platform,place_name,place_id,place_url,review_id,reviewer_name,reviewer_profile_id,reviewer_profile_url,rating,review_text,review_date,visit_date,visit_count,review_image_count,review_image_urls,helpful_count,keywords,menus,verified_visit,collected_at,raw_ref
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68f630b65f372f6a8eab7a82,kskyoung44,14Yl4,https://m.place.naver.com/my/5effe76e2a6e9b34b382af1a/review?v=2,,,,2025-10-19,1,,,0,"[""음식이 맛있어요"", ""재료가 신선해요"", ""양이 많아요"", ""특별한 메뉴가 있어요"", ""친절해요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#10
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68e89d1d7e33fa28fcd8dcee,애지모 여상연9,8Naxy,https://m.place.naver.com/my/6163c86b99f7ae1e3cad754f/review?v=2,,,,2025-10-08,1,,,0,"[""건강한 맛이에요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#11
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68a92ebf0025001e52a487d8,후리지아윤야,2RK1n,https://m.place.naver.com/my/5c525318d31365d631fb42c1/review?v=2,,,,2025-08-17,2,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#12
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68b23829f849770f5b129835,dnsl34,19D9c,https://m.place.naver.com/my/5e2936118f87a842bca2d830/review?v=2,,,,2025-08-21,1,,,0,"[""음식이 빨리 나와요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#13
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68a4047110f7510664bbe877,내돈내산솔직리뷰중,qoYq,https://m.place.naver.com/my/5e389bd98f87a842bc6e370c/review?v=2,,,,2025-08-11,1,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#14
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68b6a423b9af05b0ebf774af,코코마리아,1ZcL8,https://m.place.naver.com/my/5f8d8845a8931455db589241/review?v=2,,,,2025-08-10,1,,,0,"[""재료가 신선해요"", ""양이 많아요"", ""특별한 메뉴가 있어요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#15
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,68e88b38f4880054334f50af,조크리스탈66,1eteZ,https://m.place.naver.com/my/5eff951280dd0fa8cd667322/review?v=2,,,,2025-10-08,2,,,0,"[""음식이 맛있어요"", ""재료가 신선해요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#16
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,690872d08487cc3f6ccdfeae,1170857,3C0Aw,https://m.place.naver.com/my/5cb495f324f9d2044ea8ede7/review?v=2,,,,2025-09-20,1,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#17
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,6830293ed0875a53990d48ac,꼬마순뚜루,2vZEy,https://m.place.naver.com/my/5c779e9b06603e01f74937e6/review?v=2,,,,2025-05-22,1,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#18
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,686a19f240e3847bc3a65591,euk****,7S5iw,https://m.place.naver.com/my/5efe472d670bd5c7e120968a/review?v=2,,,,2025-05-05,1,,,0,"[""매장이 넓어요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#19
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,6992af1709d5b7fb4513484b,삼월의토끼,1HFSW,https://m.place.naver.com/my/5b9af42628f7a510bf59dc0a/review?v=2,,,2026-02-16,2026-02-16,1,1,"[""https://pup-review-phinf.pstatic.net/MjAyNjAyMTZfMjM4/MDAxNzcxMjIwNzU3Njky.BHSALClWlji-bYI5PmXKaSVx3ciTKsnJOAwpKYDfWjIg.BjNhGO2bMdumiC6T8caRmmbMnvSM8B_vaIJlcykw28kg.JPEG/070D1F88-E066-47DA-AB76-C80905BC433A.jpeg?type=w1500_60_sharpen""]",0,"[""음식이 맛있어요"", ""재료가 신선해요"", ""양이 많아요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#20
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,69676f17887728ba5c8619d3,yunhl23,3apho,https://m.place.naver.com/my/5e47b2748f87a842bccf858f/review?v=2,,,2026-01-14,2026-01-07,1,1,"[""https://pup-review-phinf.pstatic.net/MjAyNjAxMTRfMjE0/MDAxNzY4Mzg2Mjc1ODEz.2K8TJ73OIxpxQoMpncY0UFIBS6CSKfZSvuRTYUZlEnEg.O4gvbmdg_DGkVMlEjNXWSVV_-N_ZKKphvESjfTJ4yFMg.JPEG/1768386269368192960035068827972.jpg?type=w1500_60_sharpen""]",0,"[""음식이 맛있어요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#21
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,69638601505a8529ff560e37,ssjj7409,3m1lB,https://m.place.naver.com/my/5fa53905d6e552596c1bee15/review?v=2,,친절해요,2026-01-11,2026-01-02,1,,,0,"[""음식이 맛있어요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#22
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,6959f5c79d19ed98e58e4f8c,soo****,2bRcfV,https://m.place.naver.com/my/64293a44a7b163000676634f/review?v=2,,"대실망
음식들이
허접하고
가격이 
너무비싸다",2026-01-04,2025-12-31,1,3,"[""https://pup-review-phinf.pstatic.net/MjAyNjAxMDRfMTQy/MDAxNzY3NTAzMjg4NjUx.GfKD_jr14KpToKbow5HVI6gR0lD8YYHm_RroE1J9ZK4g.8nh1MaAYMN7JOkvdAbWjHaxGyHCaZ8tsZERY-xA-8JQg.JPEG/20251231_165436.jpg.jpg?type=w1500_60_sharpen"", ""https://pup-review-phinf.pstatic.net/MjAyNjAxMDRfNTQg/MDAxNzY3NTAzMjg4NjUw.PPpfchwISqUWRt-xNzcwexOZa-kcyMN9gxZySnlJ4MIg.-TA63tDPIfWGyY2TwnbG-5Pi9QnmDBK8Po0TSVGfyl0g.JPEG/20251231_172417.jpg.jpg?type=w1500_60_sharpen"", ""https://pup-review-phinf.pstatic.net/MjAyNjAxMDRfMjYg/MDAxNzY3NTAzMjg4Njky.AmS5OPqvNH70EAKCjGWKV_Q2Pk6mnWZ4qMvYyP_HdjYg.fVYHVbpuKXISrXwkjHXvjogki0mkpAJCYRRT6k-RpHgg.JPEG/20251231_172708.jpg.jpg?type=w1500_60_sharpen""]",0,"[""친절해요"", ""매장이 청결해요"", ""화장실이 깨끗해요"", ""단체모임 하기 좋아요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#23
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,693ce207f638bfd73328ce6e,시그루드,1t7rV,https://m.place.naver.com/my/5bc5631560202c36500b358a/review?v=2,,좋네유,2025-12-13,2025-12-13,2,1,"[""https://pup-review-phinf.pstatic.net/MjAyNTEyMTNfMjEg/MDAxNzY1NTk3Njk0NTky.I08p-xsAFb51f9aaayj115BWG3M_Bjpr_bMorS5wsIkg.gGYziZiUjJpvrMV9EhNLderMTvnsszl-McogQRxQCtUg.JPEG/17655976884875183025830334450992.jpg?type=w1500_60_sharpen""]",0,"[""음식이 맛있어요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#24
naver,매직타임레스토랑,1527871697,https://pcmap.place.naver.com/restaurant/1527871697/review/visitor,69108a5e45cffbfdd566a4f2,이히091,o5Z0,https://m.place.naver.com/my/5d775c458f87a842bc027577/review?v=2,,에버랜드 음식을 뭐 맛있어서 먹는 건 아니니까요ㅠㅠ,2025-11-09,2025-11-08,1,1,"[""https://pup-review-phinf.pstatic.net/MjAyNTExMDlfMjQ3/MDAxNzYyNjkxNjc2Njgx.w38fug2YUKpH-SHfAflDY1nYryW_9zxpdaWaO2Y7Mnsg.ZavhTrIoTcF4GWyCe3ZXYTRFeIjFI7AjFTTVmNNJvgUg.JPEG/D4131FFB-A13E-4C3A-A0FB-F5C0B6032D90.jpeg?type=w1500_60_sharpen""]",0,"[""매장이 넓어요"", ""단체모임 하기 좋아요""]",,true,2026-09-01T05:01:46+00:00,naver_매직타임레스토랑_20260901T045939Z#25
